instance,class,source,observations,mode_interval_seconds,min_interval_seconds,max_interval_seconds,constant_interval,nonpositive_intervals,timestamp_gaps
SIMULATED_00182,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00183,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00184,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00185,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00186,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00187,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00188,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00189,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00190,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00191,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00192,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00193,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00194,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00195,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00196,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00197,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00198,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00199,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00200,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00201,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00202,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00203,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00204,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00205,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00206,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00207,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00208,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00209,5,SIMULATED,29300,1.0,1.0,1.0,True,0,0
SIMULATED_00210,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00211,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00212,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00213,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00214,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00215,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00216,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00217,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00218,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00219,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00220,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00221,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00222,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00223,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00224,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00225,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00226,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00227,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00228,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00229,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00230,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00231,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00232,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00233,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00234,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00235,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00236,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00237,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00238,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00239,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00240,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00241,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00242,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00243,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00244,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00245,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00246,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00247,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00248,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00249,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00250,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00251,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00252,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00253,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00254,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00255,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00256,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00257,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00258,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00259,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00260,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00261,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00262,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00263,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00264,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00265,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00266,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00267,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00268,5,SIMULATED,29300,1.0,1.0,1.0,True,0,0
SIMULATED_00269,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00270,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00271,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00272,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00273,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00274,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00275,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00276,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00277,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00278,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00279,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00280,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00281,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00282,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00283,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00284,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00285,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00286,5,SIMULATED,29300,1.0,1.0,1.0,True,0,0
SIMULATED_00287,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00288,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00289,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00290,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00291,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00292,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00293,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00294,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00295,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00296,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00297,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00298,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00299,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00300,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00301,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00302,5,SIMULATED,29300,1.0,1.0,1.0,True,0,0
SIMULATED_00303,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00304,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00305,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00306,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00307,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00308,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00309,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00310,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00311,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00312,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00313,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00314,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00315,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00316,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00317,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00318,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00319,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00320,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00321,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00322,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00323,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00324,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00325,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00326,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00327,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00328,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00329,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00330,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00331,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00332,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00333,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00334,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00335,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00336,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00337,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00338,5,SIMULATED,29300,1.0,1.0,1.0,True,0,0
SIMULATED_00339,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00340,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00341,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00342,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00343,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00344,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00345,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00346,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00347,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00348,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00349,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00350,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00351,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00352,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00353,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00354,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00355,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00356,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00357,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00358,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00359,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00360,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00361,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00362,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00363,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00364,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00365,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00366,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00367,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00368,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00369,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00370,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00371,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00372,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00373,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00374,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00375,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00376,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00377,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00378,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00379,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00380,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00381,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00382,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00383,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00384,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00385,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00386,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00387,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00388,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00389,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00390,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00391,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00392,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00393,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00394,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00395,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00396,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00397,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00398,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00399,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00400,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00401,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00402,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00403,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00404,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00405,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00406,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00407,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00408,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00409,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00410,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00411,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00412,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00413,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00414,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00415,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00416,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00417,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00418,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00419,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00420,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00421,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00422,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00423,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00424,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00425,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00426,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00427,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00428,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00429,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00430,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00431,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00432,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00433,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00434,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00435,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00436,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00437,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00438,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00439,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
WELL-00015_20170620122925,5,WELL,24868,1.0,1.0,1.0,True,0,0
WELL-00016_20180405005319,5,WELL,7537,1.0,1.0,1.0,True,0,0
WELL-00016_20180426131710,5,WELL,5215,1.0,1.0,1.0,True,0,0
WELL-00016_20180426135108,5,WELL,6793,1.0,1.0,1.0,True,0,0
WELL-00016_20180517212322,5,WELL,15574,1.0,1.0,1.0,True,0,0
WELL-00020_20140314144539,5,WELL,150456,1.0,1.0,1.0,True,0,0
WELL-00020_20140317130658,5,WELL,44583,1.0,1.0,1.0,True,0,0
WELL-00020_20140318005900,5,WELL,46739,1.0,1.0,1.0,True,0,0
WELL-00020_20140318135038,5,WELL,43763,1.0,1.0,1.0,True,0,0
WELL-00020_20140319021600,5,WELL,31441,1.0,1.0,1.0,True,0,0
WELL-00020_20140319110000,5,WELL,62439,1.0,1.0,1.0,True,0,0
SIMULATED_00001,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00002,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00003,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00004,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00005,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00006,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00007,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00008,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00009,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00010,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00011,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00012,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00013,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00014,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00015,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00016,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00017,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00018,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00019,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00020,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00021,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00022,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00023,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00024,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00025,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00026,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00027,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00028,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00029,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00030,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00031,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00032,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00033,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00034,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00035,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00036,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00037,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00038,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00039,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00040,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00041,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00042,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00043,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00044,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00045,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00046,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00047,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00048,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00049,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00050,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00051,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00052,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00053,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00054,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00055,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00056,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00057,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00058,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00059,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00060,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00061,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00062,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00063,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00064,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00065,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00066,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00067,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00068,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00069,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00070,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00071,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00072,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00073,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00074,6,SIMULATED,27000,1.0,1.0,1.0,True,0,0
SIMULATED_00075,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00076,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00077,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00078,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
SIMULATED_00079,6,SIMULATED,26999,1.0,1.0,1.0,True,0,0
